,city,country,id,latitude,longitude,name,state,zip
6663,Fort Lauderdale,US,FL665,26.0956,-80.1539,Cat Crusade Adoption & Rescue,FL,33315
6664,Fort Lauderdale,US,FL817,26.0956,-80.1539,"Fairy Cat Mother, Inc.",FL,33315
6665,Newnan,US,GA667,33.384,-84.8126,TenderHeart & Great Pyr Rescue,GA,30263
6666,Davie,US,FL57,26.0673,-80.2734,"Pets In Distress of South Florida, Inc.",FL,33328
6667,Davie,US,FL1223,26.0673,-80.2734,Saving Grace and Her Furry Friends,FL,33328
6668,Atlanta,US,GA653,33.7237,-84.3349,Southern Animal Rescue,GA,30316
6669,Atlanta,US,GA335,33.7727,-84.2649,LifeLine Animal Project,GA,30002
6670,Dacula,US,GA537,33.9849,-83.8878,Canine Pet Rescue Corp,GA,30019
6671,Dacula,US,GA586,33.9849,-83.8878,Mini Aussie Rescue & Support  GA,GA,30019
6672,Jefferson,US,GA470,34.126999999999995,-83.5756,Humane Society of Jackson County,GA,30549
6673,Jefferson,US,GA503,34.126999999999995,-83.5756,Clover Run Rescue,GA,30549
6674,Decatur,US,GA627,33.7717,-84.294,Doggie Harmony,GA,30030
6675,Decatur,US,GA937,33.7717,-84.294,Oakhurst Guinea Pig Rescue,GA,30030
6676,Marco Island,US,FL612,25.9412,-81.7196,For the Love of Cats Inc.,FL,34145
6677,Clarkston,US,GA256,33.8095,-84.2372,Animal Action Rescue,GA,30021
6678,Clarkston,US,GA932,33.8095,-84.2372,"Canine Caravan Rescue, Inc.",GA,30021
6679,East Point,US,GA822,33.6778,-84.4542,Laskey's Lucky Ones & Volunteers (LLOV),GA,30344
6680,Little River,US,SC344,33.8746,-78.6389,Animal Guardians of South Carolina,SC,29566
6681,Pembroke Pines,US,FL1095,26.0111,-80.4022,PUP-EEZ  Pet Care and Rescue,FL,33029
6682,Lawrenceville,US,GA323,33.9495,-83.9922,"K-9 Rescue League, Inc.",GA,30044
6683,Lawrenceville,US,GA336,33.9495,-83.9922,Society of Humane Friends of GA Inc.,GA,30046
6684,Lawrenceville,US,GA357,33.9495,-83.9922,Gwinnett County Animal Control and Welfare,GA,30045
6685,Lawrenceville,US,GA442,33.9495,-83.9922,Paw Pals,GA,30044
6686,Lawrenceville,US,GA52,33.9495,-83.9922,Gwinnett Humane Society,GA,30046
6687,Cooper City ,US,FL1536,26.0293,-80.2987,Crazy Rescue Ladies Inc ,FL,33026
6688,Hartwell,US,GA476,34.3588,-82.928,Hart Co Humane Society,GA,30643
6689,Hartwell,US,GA803,34.3588,-82.928,Hart Co. Animal Rescue Inc.,GA,30643
6690,Hartwell,US,GA912,34.3588,-82.928,Granite Country Animal Partners INC,GA,30643
6691,Palmetto,US,GA665,33.5331,-84.6821,"BullyWag, Inc.",GA,30268
6692,Atlanta,US,GA919,33.7677,-84.3363,Doberman Rescue of Atlanta,GA,30307
6693,Lilburn,US,GA443,33.8882,-84.1369,Forgotten Animals Rescue Inc.,GA,30048
6694,Atlanta,US,GA662,33.7788,-84.3361,A Welcome Home Animal Rescue,GA,30333
6695,Hollywood,US,FL993,26.0249,-80.2373,Paws 2 Care Coalition,FL,33024
6696,Hollywood,US,FL1443,26.0249,-80.2373,Giant Breeds Rescue,FL,33024
6697,Atlanta,US,GA446,33.7489,-84.3881,Animal Companion Rescue Foundation,GA,30358
6698,Atlanta,US,GA508,33.7489,-84.3881,Atlanta Lab Rescue,GA,30325
6699,Atlanta,US,GA512,33.7489,-84.3881,Royal Potcake Rescue USA Inc.,GA,30343
6700,Atlanta,US,GA697,33.7489,-84.3881,Georgia Homeless Pets,GA,31139
6701,Decatur,US,GA941,33.8144,-84.2814,Southern Animal Volunteer Effort,GA,30033
6702,Tucker,US,GA321,33.8539,-84.2198,Companion Pets in Need,GA,30084
6703,Atlanta,US,GA644,33.7929,-84.3251,SNAP 2 IT,GA,31141
6704,Hollywood,US,FL378,26.0253,-80.188,Hobo's Wish,FL,33021
6705,Hollywood,US,FL879,26.0253,-80.188,"My Animals Rock,Inc.",FL,33021
6706,Hollywood,US,FL1317,26.0253,-80.188,"We Love Animals Rescue, Inc.",FL,33021
6707,Miramar,US,FL1467,25.9912,-80.3278,"Rescue Paws 4 Furry Hearts, Inc",FL,33027
6708,Mullins,US,SC461,34.2054,-79.2551,"Marion County Animal Shelter, SC",SC,29574
6709,Atlanta,US,GA194,33.757,-84.4249,Rescue Angels of GA,GA,30314
6710,Hollywood,US,FL1189,26.0168,-80.1496,"SOS4Paws, Inc.",FL,33020
6711,Atlanta,US,GA655,33.8132,-84.3363,Great Pyrenees Rescue of Atlanta,GA,30359
6712,Norcross,US,GA502,33.9044,-84.1835,The Georgia Rat Rescue,GA,30093
6713,Norcross,US,GA197,33.9044,-84.1835,IGCA Rescue - Georgia,GA,30093
6714,Atlanta,US,GA875,33.8504,-84.2815,Releash Atlanta,GA,30345
6715,Atlanta,US,GA440,33.8267,-84.3221,Ruffus Rescue,GA,30329
6716,Hollywood ,US,FL1540,26.0177,-80.1228,Helping Paws Foundation ,FL,33019
6717,Pembroke Pines,US,FL1141,26.0108,-80.1497,"A Better Life Rescue, Inc",FL,33082
6718,ANDERSON,US,SC233,34.4821,-82.6668,4PETSAKE RESCUE,SC,29624
6719,Atlanta,US,GA217,33.7877,-84.4412,Fulton County Animal Services,GA,30318
6720,Atlanta,US,GA251,33.7877,-84.4412,Atlanta Humane Society,GA,30318
6721,Atlanta,US,GA764,33.7877,-84.4412,Paws and Whiskers,GA,30318
6722,Atlanta,US,GA809,33.7877,-84.4412,Canine CellMates,GA,30318
6723,Anderson,US,SC137,34.5033,-82.6503,Anderson County Humane Society,SC,29622
6724,Hallandale,US,FL268,25.9808,-80.1486,Adopt A Stray,FL,33008
6725,Atlanta,US,GA652,33.8298,-84.3864,Ginny Millner Rescue Group,GA,30305
6726,Atlanta,US,GA558,33.8861,-84.2931,New Rattitude - national Rat Terrier rescue,GA,30341
6727,Atlanta,US,GA870,33.8861,-84.2931,Remembering Stephanie LLC,GA,30341
6728,Atlanta,US,GA915,33.8861,-84.2931,Meow or Never Inc,GA,30341
6729,Anderson,US,SC178,34.5228,-82.6304,Upstate Animal Rescue Foundation of South Carolina,SC,29621
6730,Miami,US,FL395,25.9574,-80.1774,Compassionate Pug Rescue of South Florida,FL,33179
6731,Gray Court,US,SC478,34.6097,-82.1277,Daisy Girls Rescue,SC,29645
6732,Latta,US,SC453,34.3404,-79.4319,DogGone Shelter Intervention,SC,29565
6733,Franklin,US,GA938,33.315,-85.1385,Dogs Rock Inc.,GA,30217
6734,Duluth,US,GA229,34.0047,-84.1532,Planned PEThood of Georgia,GA,30096
6735,Hialeah,US,FL1354,25.9045,-80.3084,GST's Sun State Greyhound Adoption,FL,33014
6736,Ocean Isle Beach,US,NC341,33.898,-78.4164,Cat Tails,NC,28469
6737,North Miami Beach,US,FL91,25.9271,-80.1781,Dalmatian Rescue of South Florida,FL,33162
6738,Buford,US,GA505,34.102,-84.0039,U. S. Canine,GA,30518
6739,Buford,US,GA530,34.102,-84.0039,Rottstars Rescue,GA,30519
6740,Buford,US,GA747,34.102,-84.0039,CatRangers at La Maison du Chat,GA,30519
6741,Sugar Hill,US,GA815,34.102,-84.0039,Old English Sheepdog Rescue Network of the SE,GA,30518
6742,Sugar Hill,US,GA847,34.102,-84.0039,Falling Star Dog Rescue,GA,30518
6743,Dunwoody,US,GA535,33.9442,-84.3195,Rescue Me Ga Inc,GA,30338
6744,Atlanta,US,GA756,33.9442,-84.3195,"BullsEye Rescue, Inc.",GA,30338
6745,Chester,US,SC84,34.6981,-81.1752,Chester County Animal Control,SC,29706
6746,Atlanta,US,GA250,33.8651,-84.4658,Priceless Pets Atlanta,GA,30339
6747,Atlanta,US,GA63,33.8651,-84.4658,Best Friendsâ??Atlanta,GA,30339
6748,Douglasville,US,GA299,33.6968,-84.745,Douglas County Animal Shelter,GA,30135
6749,Douglasville,US,GA426,33.6968,-84.745,Georgia Humane Society,GA,30135
6750,Douglasville,US,GA593,33.6968,-84.745,Rotts 'n Pups Rescue,GA,30135
6751,Atlanta,US,GA170,33.9318,-84.3864,Furkids Animal Rescue and Shelters,GA,30328
6752,Union,US,SC393,34.7174,-81.6209,Every Cat Counts TNR and Rescue,SC,29379
6753,Richburg,US,SC362,34.7146,-81.0207,My Dog House Rescue Inc.,SC,29729
6754,Pelzer,US,SC408,34.6269,-82.4999,Soft Landings Rescue,SC,29669
6755,Atlanta,US,GA680,33.9726,-84.3289,Orphan Annie Rescue,GA,30350
6756,Hialeah,US,FL822,25.8572,-80.2783,"1 Lucky Dog Rescue, Inc.",FL,33017
6757,Hialeah,US,FL1434,25.8571,-80.2714,"Luna's Paws, Corp.",FL,33013
6758,Smyrna,US,GA609,33.8593,-84.5374,DanasDogHouse,GA,30082
6759,Shallotte,US,NC751,33.9604,-78.3934,rescue animals community effort,NC,28459
6760,Supply,US,NC312,33.9123,-78.3049,Brunswick County Animal Services,NC,28462
6761,Gillsville,US,GA868,34.2997,-83.7055,"Dirt Road Doggies Rescue, INC",GA,30543
6762,Lancaster,US,SC413,34.7203,-80.7711,Lancaster SPCA - SC,SC,29721
6763,Miami Beach,US,FL584,25.8557,-80.1332,Hurricane Pets Rescue Inc.,FL,33141
6764,Roswell,US,GA254,34.0218,-84.3122,Golden Retriever Rescue of Atlanta,GA,30076
6765,Roswell,US,GA405,34.0218,-84.3122,Atlanta Dog Squad,GA,30076
6766,Roswell,US,GA729,34.0218,-84.3122,Two Tailz Rescue,GA,30076
6767,Roswell,US,GA924,34.0218,-84.3122,All About Cats Inc,GA,30076
6768,Miami,US,FL205,25.819000000000006,-80.2986,Miami-Dade Animal Services,FL,33166
6769,Douglasville,US,GA614,33.7587,-84.7399,Second Chance Greyhounds,GA,30134
6770,Marietta,US,GA328,33.9358,-84.47,Papillon 911 Rescue and Adoption Inc,GA,30067
6771,Oakwood,US,GA821,34.2388,-83.8941,Second Hand Siamese,GA,30566
6772,Marietta,US,GA544,33.9678,-84.4404,Atlanta Weimaraner Club Rescue,GA,30068
6773,Marietta,US,GA687,33.9678,-84.4404,American Fox Terrier Rescue - SOUTHEAST,GA,30068
6774,Alpharetta,US,GA119,34.0689,-84.272,"PeachState Pet Partners,inc.",GA,30004
6775,Alpharetta,US,GA129,34.0689,-84.272,"Cats in the Cradle, Inc.",GA,30004
6776,Alpharetta,US,GA298,34.0689,-84.272,Catnip Cottage,GA,30004
6777,Alpharetta,US,GA469,34.0689,-84.272,Crabapple Knoll Veterinary Clinic,GA,30004
6778,Alpharetta,US,GA526,34.0689,-84.272,East Coast Humane Society,GA,30009
6779,Alpharetta,US,GA542,34.0689,-84.272,"MUSH Rescue, Inc.",GA,30005
6780,Alpharetta,US,GA598,34.0689,-84.272,Georgia Poodle Rescue,GA,30004
6781,Alpharetta,US,GA612,34.0689,-84.272,"Angels Among Us Pet Rescue, Inc.",GA,30009
6782,Alpharetta,US,GA745,34.0689,-84.272,You Lucky Dog Rescue,GA,30023
6783,Alpharetta,US,GA829,34.0689,-84.272,Atlanta Humane Society,GA,30009
6784,Roswell,US,GA888,34.0231,-84.3617,BarkTown Dog Rescue and Sanctuary,GA,30077
6785,Miami,US,FL1335,25.8116,-80.2039,Operation PAW,FL,33127
6786,Miami,US,FL890,25.8137,-80.1897,Fur Angels Rescue,FL,33137
6787,Marietta,US,GA921,33.9168,-84.5583,Caitlin's Vine Of Bravery,GA,30060
6788,Gainesville,US,GA93,34.3072,-83.8239,Humane Society of Northeast Georgia,GA,30501
6789,Miami Beach,US,FL850,25.8092,-80.1357,Dachshund Rescue South Florida,FL,33140
6790,Miami,US,FL1480,25.7824,-80.2378,That Black Dog Rescue,FL,33125
6791,Simpsonville,US,SC171,34.7514,-82.2666,Hugs for Hounds,SC,29681
6792,Greenville,US,SC56,34.7514,-82.2666,Concerned Citizens for Animals,SC,29681
6793,Simpsonville,US,SC363,34.7514,-82.2666,Kiss for Kittens,SC,29681
6794,Simpsonville,US,SC380,34.7514,-82.2666,Carmen's Rescue,SC,29681
6795,Marietta,US,GA50,33.9509,-84.5411,Friends of Shelter Animals for Cobb County,GA,30008
6796,Miami,US,FL1504,25.763,-80.3076,Saving Paws 4 Love,FL,33144
6797,Atlanta,US,GA390,33.8653,-84.6826,"Fancy Feline Rescue of the South, Inc.",GA,30127
6798,Powder Springs,US,GA754,33.8653,-84.6826,Husky Pack Rescue,GA,30127
6799,Powder Springs,US,GA869,33.8653,-84.6826,Your New Best Friend Pet Rescue,GA,30127
6800,Marietta,US,GA140,34.0016,-84.4651,Homeless Pets Foundation,GA,30062
6801,Marietta,US,GA797,34.0016,-84.4651,Act2Pups Pet Rescue,GA,30062
6802,Marietta,US,GA286,33.9525,-84.55,Animals Deserve Better Inc,GA,30007
6803,Marietta,US,GA607,33.9525,-84.55,Mutt Maddness,GA,30007
6804,Milton,US,GA816,34.1001055,-84.3000521,Ruff Dog Rescue,GA,30004
6805,Carrollton,US,GA38,33.5826,-85.07799999999997,Carroll County Animal Shelter,GA,30117
6806,Carrollton,US,GA68,33.5826,-85.07799999999997,Carroll County Humane Society,GA,30117
6807,Miami,US,FL62,25.7757,-80.2108,The Cat Network Inc.,FL,33234
6808,Miami Springs,US,FL404,25.7739,-80.1939,Community Pet Rescue,FL,33266
6809,Miami,US,FL806,25.7739,-80.1939,Jamies Rescue,FL,33153
6810,Miami,US,FL1259,25.7739,-80.1939,Miami Pet Assistance Coalition (MPAC),FL,33238
6811,Miami,US,FL1425,25.7739,-80.1939,"Little Tails Rescue, Inc.",FL,33265
6812,Carrollton,US,GA734,33.5901,-85.081,Hickory Level Hound Rescue,GA,30116
6813,Miami,US,FL54,25.754,-80.2699,Buddies Thru Bullies - English Bulldog Rescue,FL,33134
6814,Villa Rica,US,GA839,33.7091,-84.9343,Dog Days Rescue,GA,30180
6815,Miami,US,FL1034,25.7342,-80.3582,Pet Partners Rescue Home,FL,33165
6816,Miami,US,FL1473,25.7398,-80.3084,Paw Patrol Animal Rescue and Sanctuary,FL,33155
6817,Cumming,US,GA33,34.2088,-84.1351,Save The Horses,GA,30028
6818,Cumming,US,GA415,34.2088,-84.1351,Labrador Friends of the South Inc.,GA,30028
6819,Cumming,US,GA575,34.2088,-84.1351,Feral Cat Program of Georgia,GA,30028
6820,Cumming,US,GA73,34.2088,-84.1351,Humane Society of Forsyth County,GA,30041
6821,Cumming,US,GA719,34.2088,-84.1351,Hope Eternal Animal Rescue,GA,30040
6822,Cumming,US,GA796,34.2088,-84.1351,Releashed Rescue,GA,30028
6823,Cumming,US,GA841,34.2088,-84.1351,Forsyth County Animal Shelter,GA,30028
6824,Cumming,US,GA876,34.2088,-84.1351,Hero Dog Rescue,GA,30040
6825,Chesterfield,US,SC94,34.7292,-80.1392,Paws and Claws,SC,29709
6826,McConnells,US,SC383,34.8583,-81.2175,Kerry's Cats,SC,29726
6827,Miami,US,FL929,25.7289,-80.2446,United Yorkie Rescue,FL,33133
6828,Marietta,US,GA252,34.0286,-84.5136,Just One Litter Pet Adoptions,GA,30066
6829,Miami,US,FL611,25.7011,-80.3575,Fairy Tails,FL,33173
6830,Miami,US,FL1185,25.7011,-80.3575,"One By One Dog Rescue, Inc.",FL,33173
6831,Toccoa,US,GA411,34.5716,-83.3226,Toccoa-Stephens County Humane Shelter,GA,30577
6832,Miami,US,FL653,25.7016,-80.2945,American Bullmastiff Rescue FL,FL,33143
6833,Miami,US,FL1160,25.7016,-80.2945,"HouseRabbit Adoption, Rescue, and Education, Inc. -- HARE",FL,33143
6834,Cornelia,US,GA893,34.5141,-83.5291,"Hands for Paws, Inc.",GA,30531
6835,Temple,US,GA685,33.7185,-85.0193,Life is Labs Rescue,GA,30179
6836,Seneca,US,SC186,34.696,-82.9491,Oconee Humane Society,SC,29678
6837,Seneca,US,SC273,34.696,-82.9491,Crossroads Animal Rescue-CARE,SC,29678
6838,Roebuck,US,SC153,34.8654,-81.9545,PomRescue.com inc,SC,29376
6839,Westminster,US,SC148,34.6686,-83.0759,The Fathers House Intl - Animal Rescue Division,SC,29693
6840,Westminster,US,SC205,34.6686,-83.0759,All 4 Mutz,SC,29693
6841,Miami,US,FL1220,25.6654,-80.406,Whiskers & Tails Rescue,FL,33186
6842,Atlanta,US,GA287,34.0237,-84.6149,German Shepherd Dog Rescue Group of Georgia Inc.,GA,30152
6843,Kennesaw,US,GA486,34.0237,-84.6149,Mostly Mutts,GA,30152
6844,Kennesaw,US,GA858,34.0237,-84.6149,"Papayago Rescue House, Inc.",GA,30152
6845,Kennesaw,US,GA935,34.0237,-84.6149,Renegade Rescue,GA,30152
6846,Greenville,US,SC182,34.8354,-82.3582,Greenville Humane Society,SC,29607
6847,Greenville,US,SC298,34.8354,-82.3582,k9.5 Rescue,SC,29607
6848,Kennesaw,US,GA853,34.0284,-84.6106,Inspire Pet Rescue,GA,30144
6849,Kennesaw,US,GA890,34.0284,-84.6106,Help For The Dogs Inc.,GA,30144
6850,Miami,US,FL866,25.6551,-80.3605,Dixie Animal Hospital,FL,33176
6851,Miami,US,FL881,25.6551,-80.3605,"Just Jacks Rescue, Inc",FL,33176
6852,Miami,US,FL1040,25.6551,-80.3605,Big Hearts for Big Dogs Rescue- Miami,FL,33176
6853,Key Biscayne,US,FL299,25.6916,-80.1663,Born Free Pet Shelter,FL,33149
6854,Easley,US,SC318,34.8043,-82.5844,Feline Lifeline for South Carolina,SC,29642
6855,Whiteville,US,NC85,34.3323,-78.7108,Columbus Humane Society Inc.,NC,28472
6856,Acworth,US,GA762,34.0335,-84.6182,Special Touch Animal Rescue,GA,30102
6857,Woodstock,US,GA877,34.1014,-84.51100000000002,Bikers Against Animal Abuse  Neglect,GA,30188
6858,Woodstock,US,GA884,34.1014,-84.51100000000002,"Refuge Rescue, Inc.",GA,30188
6859,Woodstock,US,GA899,34.1014,-84.51100000000002,HALF THE WAY HOME - WOODSTOCK,GA,30188
6860,Pacolet,US,SC11,34.9087,-81.7936,Carolina Poodle Rescue,SC,29372
6861,Pacolet,US,SC471,34.9087,-81.7936,"The NOOK Animal Refuge and Adoption Agency, Inc.",SC,29372
6862,Woodstock,US,GA105,34.1015,-84.5195,Cherokee Pet Rescue (Cherokee County Humane Society),GA,30189
6863,Woodstock,US,GA708,34.1015,-84.5195,We Are Rescue,GA,30189
6864,Woodstock,US,GA880,34.1015,-84.5195,"Ruff Redemption Rescue, Inc.",GA,30189
6865,Greenville,US,SC382,34.8481,-82.4064,Foster Paws Rescue,SC,29601
6866,Rock Hill,US,SC80,34.9177,-81.0221,Operation CARE,SC,29730
6867,Rock Hill,US,SC396,34.9177,-81.0221,Halfway There Rescue,SC,29730
6868,Greenville,US,SC133,34.8525,-82.3942,Pet Tender Angels Rescue and Rehabilition,SC,29606
6869,Greenville,US,SC389,34.853,-82.395,Carolina Loving Hound Rescue,SC,29617
6870,Greenville,US,SC455,34.853,-82.395,Lucky Pup Rescue,SC,29617
6871,Rock Hill,US,SC27,34.9247,-81.0253,"Recycled Pets, Inc.",SC,29731
6872,Dallas,US,GA06,33.9157,-84.8381,Jennifers Pet Rescue Inc.,GA,30132
6873,Dallas,US,GA638,33.9157,-84.8381,Friends To The Forlorn Pitbull Rescue Inc.,GA,30132
6874,Dallas,US,GA676,33.9157,-84.8381,Paulding County Animal Control,GA,30132
6875,Miami,US,FL712,25.6364,-80.3165,"Paws 4 You Rescue, Inc.",FL,33158
6876,Greenville,US,SC239,34.8609,-82.3986,Greenville County Animal Care,SC,29609
6877,Fort Mill,US,SC402,34.93143,-80.82411,Ruff Life Animal Rescue,SC,29707
6878,Easley,US,SC256,34.8451,-82.5948,KitsNKats Rescue (501 C3),SC,29640
6879,Waxhaw,US,NC401,34.9294,-80.736,Mid-Atlantic Pug Rescue,NC,28173
6880,Waxhaw,US,NC516,34.9294,-80.736,Carolina Pet Adoption & Welfare Society (PAWS),NC,28173
6881,Waxhaw,US,NC685,34.9294,-80.736,Feline Urgent Rescue and Rehab,NC,28173
6882,Waxhaw,US,NC744,34.9294,-80.736,Blue Line Kennel Pet Rescue,NC,28173
6883,Waxhaw,US,NC778,34.9294,-80.736,Where Hope Lives Humane Society,NC,28173
6884,Waxhaw,US,NC948,34.9294,-80.736,South Charlotte Dog Rescue,NC,28173
6885,Waxhaw,US,NC1013,34.9294,-80.736,10 Lives Cat Rescue,NC,28173
6886,Dawsonville,US,GA433,34.3804,-84.0753,Dawson County Humane Society,GA,30534
6887,Dawsonville,US,GA589,34.3804,-84.0753,Gracie's Place Pet Rescue,GA,30534
6888,Acworth,US,GA106,34.0512,-84.6854,Forgotten Paws Pet Rescue,GA,30101
6889,Acworth,US,GA491,34.0512,-84.6854,Canine Crusaders of Atlanta,GA,30101
6890,Acworth,US,GA717,34.0512,-84.6854,Kindness Matters Ferret Rescue,GA,30101
6891,Boiling Springs,US,SC157,34.9494,-81.9322,Animal Safe Haven,SC,29316
6892,Spartanburg,US,SC09,34.9494,-81.9322,Critter Connection,SC,29304
6893,Clarkesville,US,GA571,34.6489,-83.4493,Habersham County Animal Shelter,GA,30523
6894,Taylors,US,SC462,34.9154,-82.3187,The Barker Rescue Project,SC,29687
6895,York,US,SC111,35.0005,-81.2148,York County Animal Control,SC,29745
6896,York,US,SC113,35.0005,-81.2148,Richardson Rescue,SC,29745
6897,York,US,SC370,35.0005,-81.2148,Chapman's Dachshund Rescue,SC,29745
6898,Salem,US,SC488,34.832,-82.9269,For the Love of Cats Adopt,SC,29676
6899,Spartanburg,US,SC20,34.9883,-81.9616,Spartanburg Humane Society,SC,29303
6900,Spartanburg,US,SC477,34.9883,-81.9616,Chance Fur Life Animal Rescue,SC,29303
6901,Marvin,US,NC848,34.98573,-80.76398,Animals First Rescue of the Carolinas,NC,28173
6902,Canton,US,GA460,34.2367,-84.4908,Cherokee County Animal Shelter,GA,30115
6903,Homestead,US,FL1229,25.5236,-80.4128,Xtreme Rescue Inc.,FL,33032
6904,Cleveland,US,GA615,34.5942,-83.7628,White County Animal Control,GA,30528
6905,Fort Mill,US,SC76,35.0225,-80.9644,Humane Society of York County,SC,29715
6906,Monroe,US,NC514,34.9853,-80.5497,Furever Angels of Charlotte,NC,28111
6907,Dahlonega,US,GA05,34.5233,-83.9558,"Dahlonega-Lumpkin County Humane Society, dba TLC Humane Society",GA,30533
6908,Dahlonega,US,GA326,34.5233,-83.9558,Lumpkin County Animal Shelter,GA,30533
6909,Ball Ground,US,GA693,34.3217,-84.3862,Canine Adoption Network,GA,30107
6910,Laurinburg,US,NC216,34.7672,-79.4681,Scotland County Humane Society,NC,28352
6911,Lumberton,US,NC291,34.6321,-79.0242,Robeson County Humane Society,NC,28358
6912,Lumberton,US,NC710,34.6321,-79.0242,Franny's Friends,NC,28358
6913,Homestead,US,FL760,25.479,-80.4835,This Is The Dog!,FL,33030
6914,Monroe,US,NC320,35.0217,-80.5518,Union County Animal Services,NC,28110
6915,Monroe,US,NC720,35.0217,-80.5518,Angel's Dog Rescue and Adoption,NC,28110
6916,Monroe,US,NC816,35.0217,-80.5518,"Paws4Life, Inc.",NC,28110
6917,Monroe,US,NC1003,35.0217,-80.5518,Shooting Star Animal Rescue,NC,28110
6918,Monroe,US,NC1022,35.0217,-80.5518,Pawsitive Impact NC Dog Rescue,NC,28110
6919,Marshville,US,NC222,35.0122,-80.3465,Homeward Bound Humane Society,NC,28103
6920,Salisbury,US,NC279,35.0122,-80.3465,Ocicat Rescue,NC,28103
6921,Charlotte,US,NC674,35.0677,-80.8086,Lucky Labs Rescue,NC,28277
6922,Charlotte,US,NC1014,35.0677,-80.8086,Heart of a Lion Rescue,NC,28277
6923,Clover,US,SC353,35.104,-81.1663,Furry Friends Rescue Center,SC,29710
6924,Lake Wylie,US,SC417,35.104,-81.1663,Jesse's Place Rescue Inc,SC,29710
6925,Clover,US,SC427,35.104,-81.1663,Longshot Farms Run LC.,SC,29710
6926,Charlotte,US,NC839,35.109,-81.01899999999998,South Of The Bully Rescue,NC,28278
6927,Chesnee,US,SC489,35.1022,-81.9139,Pawsome Rescue Project ,SC,29323
6928,Cartersville,US,GA191,34.1757,-84.8058,Etowah Valley Humane Society,GA,30120
6929,Rockmart,US,GA205,34.0006,-85.0698,Hopeful Hearts Inc.,GA,30153
6930,Rockmart ,US,GA861,34.0006,-85.0698,Homes 4-ever Rescue Organization ,GA,30153
6931,Charlotte,US,NC773,35.1108,-80.82,Forever Feline Friends,NC,28226
6932,Sautee-Nacoochee,US,GA485,34.7202,-83.7336,Charles Smithgall Humane Society and Adoption Center,GA,30571
6933,Matthews,US,NC371,35.1167,-80.7239,S.A.F.E. Animal Haven,NC,28106
6934,Campobello,US,SC448,35.1091,-82.1268,Actually Rescuing Cats,SC,29322
6935,Charlotte,US,NC937,35.1216,-80.7633,"Elsa's Pride, Inc.",NC,28270
6936,Charlotte,US,NC980,35.1216,-80.7633,"Maggie Lu's Safe Haven Rescue, Inc.",NC,28270
6937,Waleska,US,GA424,34.3465,-84.5759,Companion Animal Connection,GA,30183
6938,Charlotte,US,NC795,35.1374,-80.9282,Furbaby Foster,NC,28273
6939,Charlotte,US,NC368,35.1322,-80.8552,Out of Harms Way,NC,28210
6940,Charlotte,US,NC880,35.1322,-80.8552,Rescuing Animals In Need,NC,28210
6941,Leland,US,NC679,34.2735,-78.0648,Furever Friends Animal Rescue,NC,28451
6942,Indian Trail,US,NC377,35.1115,-80.618,Carolina Waterfowl Rescue,NC,28079
6943,Indian Trail,US,NC854,35.1115,-80.618,M & M Feline Rescue,NC,28079
6944,Matthews,US,NC689,35.122,-80.7132,Peanut's Place Small Breed Rescue,NC,28104
6945,Monroe,US,NC84,35.1256,-80.7202,"Humane Society of Union County, Inc.",NC,28105
6946,Wilmington,US,NC883,34.1683,-77.8718,"All 4 Cats, Inc",NC,28409
